FeatureCode,DateCode,Measurement,Units,Value,Population Group,Breastfeeding Data Collection Time
S12000018,2013/2014,Ratio,Percent Of Babies,18.9,Exclusively Breastfed,First Visit
S12000018,2013/2014,Ratio,Percent Of Babies,20.08,Breastfed,6 To 8 Week Review
S12000018,2013/2014,Ratio,Percent Of Babies,14.37,Exclusively Breastfed,6 To 8 Week Review
S12000019,2013/2014,Ratio,Percent Of Babies,48.51,Breastfed,First Visit
S12000019,2013/2014,Ratio,Percent Of Babies,32.76,Exclusively Breastfed,First Visit
S12000019,2013/2014,Ratio,Percent Of Babies,35.4,Breastfed,6 To 8 Week Review
S12000019,2013/2014,Ratio,Percent Of Babies,25.16,Exclusively Breastfed,6 To 8 Week Review
S12000020,2013/2014,Ratio,Percent Of Babies,48.14,Breastfed,First Visit
S12000020,2013/2014,Ratio,Percent Of Babies,40.04,Exclusively Breastfed,First Visit
S12000020,2013/2014,Ratio,Percent Of Babies,38.01,Breastfed,6 To 8 Week Review
S12000020,2013/2014,Ratio,Percent Of Babies,29.59,Exclusively Breastfed,6 To 8 Week Review
S12000021,2013/2014,Ratio,Percent Of Babies,34.43,Breastfed,First Visit
S12000021,2013/2014,Ratio,Percent Of Babies,26.26,Exclusively Breastfed,First Visit
S12000021,2013/2014,Ratio,Percent Of Babies,24.04,Breastfed,6 To 8 Week Review
S12000021,2013/2014,Ratio,Percent Of Babies,17.22,Exclusively Breastfed,6 To 8 Week Review
S12000023,2013/2014,Ratio,Percent Of Babies,70.39,Breastfed,First Visit
S12000023,2013/2014,Ratio,Percent Of Babies,58.66,Exclusively Breastfed,First Visit
S12000023,2013/2014,Ratio,Percent Of Babies,62.2,Breastfed,6 To 8 Week Review
S12000023,2013/2014,Ratio,Percent Of Babies,44.51,Exclusively Breastfed,6 To 8 Week Review
S12000026,2013/2014,Ratio,Percent Of Babies,54.93,Breastfed,First Visit
S12000026,2013/2014,Ratio,Percent Of Babies,41.68,Exclusively Breastfed,First Visit
S12000026,2013/2014,Ratio,Percent Of Babies,43.49,Breastfed,6 To 8 Week Review
S12000026,2013/2014,Ratio,Percent Of Babies,32.06,Exclusively Breastfed,6 To 8 Week Review
S12000027,2013/2014,Ratio,Percent Of Babies,65.96,Breastfed,First Visit
S12000027,2013/2014,Ratio,Percent Of Babies,51.91,Exclusively Breastfed,First Visit
S12000027,2013/2014,Ratio,Percent Of Babies,55.36,Breastfed,6 To 8 Week Review
S12000027,2013/2014,Ratio,Percent Of Babies,42.49,Exclusively Breastfed,6 To 8 Week Review
S12000028,2013/2014,Ratio,Percent Of Babies,41.19,Breastfed,First Visit
S12000028,2013/2014,Ratio,Percent Of Babies,32.39,Exclusively Breastfed,First Visit
S12000028,2013/2014,Ratio,Percent Of Babies,31.91,Breastfed,6 To 8 Week Review
S12000028,2013/2014,Ratio,Percent Of Babies,23.79,Exclusively Breastfed,6 To 8 Week Review
S12000029,2013/2014,Ratio,Percent Of Babies,35.69,Breastfed,First Visit
S12000029,2013/2014,Ratio,Percent Of Babies,27.87,Exclusively Breastfed,First Visit
S12000029,2013/2014,Ratio,Percent Of Babies,27.27,Breastfed,6 To 8 Week Review
S12000029,2013/2014,Ratio,Percent Of Babies,19.45,Exclusively Breastfed,6 To 8 Week Review
S12000030,2013/2014,Ratio,Percent Of Babies,48.22,Breastfed,First Visit
S12000030,2013/2014,Ratio,Percent Of Babies,38.62,Exclusively Breastfed,First Visit
S12000030,2013/2014,Ratio,Percent Of Babies,41.06,Breastfed,6 To 8 Week Review
S12000030,2013/2014,Ratio,Percent Of Babies,30.57,Exclusively Breastfed,6 To 8 Week Review
S12000033,2013/2014,Ratio,Percent Of Babies,63.66,Breastfed,First Visit
S12000033,2013/2014,Ratio,Percent Of Babies,48.11,Exclusively Breastfed,First Visit
S12000033,2013/2014,Ratio,Percent Of Babies,52.44,Breastfed,6 To 8 Week Review
S12000033,2013/2014,Ratio,Percent Of Babies,36.43,Exclusively Breastfed,6 To 8 Week Review
S12000034,2013/2014,Ratio,Percent Of Babies,58.95,Breastfed,First Visit
S12000034,2013/2014,Ratio,Percent Of Babies,46.56,Exclusively Breastfed,First Visit
S12000034,2013/2014,Ratio,Percent Of Babies,45.57,Breastfed,6 To 8 Week Review
S12000034,2013/2014,Ratio,Percent Of Babies,34.71,Exclusively Breastfed,6 To 8 Week Review
S12000035,2013/2014,Ratio,Percent Of Babies,52.01,Breastfed,First Visit
S12000035,2013/2014,Ratio,Percent Of Babies,40.69,Exclusively Breastfed,First Visit
S12000035,2013/2014,Ratio,Percent Of Babies,39.56,Breastfed,6 To 8 Week Review
S12000035,2013/2014,Ratio,Percent Of Babies,31.18,Exclusively Breastfed,6 To 8 Week Review
S12000036,2013/2014,Ratio,Percent Of Babies,72.04,Breastfed,First Visit
S12000036,2013/2014,Ratio,Percent Of Babies,50.94,Exclusively Breastfed,First Visit
S12000036,2013/2014,Ratio,Percent Of Babies,60.53,Breastfed,6 To 8 Week Review
S12000036,2013/2014,Ratio,Percent Of Babies,42.68,Exclusively Breastfed,6 To 8 Week Review
S12000038,2013/2014,Ratio,Percent Of Babies,38.03,Breastfed,First Visit
S12000038,2013/2014,Ratio,Percent Of Babies,26.01,Exclusively Breastfed,First Visit
S12000038,2013/2014,Ratio,Percent Of Babies,27.19,Breastfed,6 To 8 Week Review
S12000038,2013/2014,Ratio,Percent Of Babies,19.23,Exclusively Breastfed,6 To 8 Week Review
S12000039,2013/2014,Ratio,Percent Of Babies,30.65,Breastfed,First Visit
S12000039,2013/2014,Ratio,Percent Of Babies,21.97,Exclusively Breastfed,First Visit
S12000039,2013/2014,Ratio,Percent Of Babies,22.5,Breastfed,6 To 8 Week Review
S12000039,2013/2014,Ratio,Percent Of Babies,16.47,Exclusively Breastfed,6 To 8 Week Review
S12000040,2013/2014,Ratio,Percent Of Babies,46.68,Breastfed,First Visit
S12000040,2013/2014,Ratio,Percent Of Babies,34.54,Exclusively Breastfed,First Visit
S12000040,2013/2014,Ratio,Percent Of Babies,33.21,Breastfed,6 To 8 Week Review
S12000040,2013/2014,Ratio,Percent Of Babies,24.1,Exclusively Breastfed,6 To 8 Week Review
S12000041,2013/2014,Ratio,Percent Of Babies,46.15,Breastfed,First Visit
S12000041,2013/2014,Ratio,Percent Of Babies,36.83,Exclusively Breastfed,First Visit
S12000041,2013/2014,Ratio,Percent Of Babies,34.12,Breastfed,6 To 8 Week Review
S12000041,2013/2014,Ratio,Percent Of Babies,26.06,Exclusively Breastfed,6 To 8 Week Review
S12000042,2013/2014,Ratio,Percent Of Babies,41.19,Breastfed,First Visit
S12000042,2013/2014,Ratio,Percent Of Babies,31.89,Exclusively Breastfed,First Visit
S12000042,2013/2014,Ratio,Percent Of Babies,28.3,Breastfed,6 To 8 Week Review
S12000042,2013/2014,Ratio,Percent Of Babies,19.58,Exclusively Breastfed,6 To 8 Week Review
S12000045,2013/2014,Ratio,Percent Of Babies,54.12,Breastfed,First Visit
S12000045,2013/2014,Ratio,Percent Of Babies,39.05,Exclusively Breastfed,First Visit
S12000045,2013/2014,Ratio,Percent Of Babies,43.44,Breastfed,6 To 8 Week Review
S12000045,2013/2014,Ratio,Percent Of Babies,32.13,Exclusively Breastfed,6 To 8 Week Review
S12000047,2013/2014,Ratio,Percent Of Babies,46.44,Breastfed,First Visit
S12000047,2013/2014,Ratio,Percent Of Babies,35.48,Exclusively Breastfed,First Visit
S12000047,2013/2014,Ratio,Percent Of Babies,34.54,Breastfed,6 To 8 Week Review
S12000047,2013/2014,Ratio,Percent Of Babies,24.89,Exclusively Breastfed,6 To 8 Week Review
S12000048,2013/2014,Ratio,Percent Of Babies,57.25,Breastfed,First Visit
S12000048,2013/2014,Ratio,Percent Of Babies,43.53,Exclusively Breastfed,First Visit
S12000048,2013/2014,Ratio,Percent Of Babies,43.52,Breastfed,6 To 8 Week Review
S12000048,2013/2014,Ratio,Percent Of Babies,32.04,Exclusively Breastfed,6 To 8 Week Review
S12000005,2014/2015,Ratio,Percent Of Babies,32.63,Breastfed,First Visit
S12000005,2014/2015,Ratio,Percent Of Babies,26.15,Exclusively Breastfed,First Visit
S12000005,2014/2015,Ratio,Percent Of Babies,27.37,Breastfed,6 To 8 Week Review
S12000005,2014/2015,Ratio,Percent Of Babies,19.55,Exclusively Breastfed,6 To 8 Week Review
S12000006,2014/2015,Ratio,Percent Of Babies,40.67,Breastfed,First Visit
S12000006,2014/2015,Ratio,Percent Of Babies,31.58,Exclusively Breastfed,First Visit
S12000006,2014/2015,Ratio,Percent Of Babies,32.21,Breastfed,6 To 8 Week Review
S12000006,2014/2015,Ratio,Percent Of Babies,24.46,Exclusively Breastfed,6 To 8 Week Review
S12000008,2014/2015,Ratio,Percent Of Babies,30.64,Breastfed,First Visit
S12000008,2014/2015,Ratio,Percent Of Babies,22.8,Exclusively Breastfed,First Visit
S12000008,2014/2015,Ratio,Percent Of Babies,21.42,Breastfed,6 To 8 Week Review
S12000008,2014/2015,Ratio,Percent Of Babies,16.38,Exclusively Breastfed,6 To 8 Week Review
S12000010,2014/2015,Ratio,Percent Of Babies,55.9,Breastfed,First Visit
S12000010,2014/2015,Ratio,Percent Of Babies,40.94,Exclusively Breastfed,First Visit
S12000010,2014/2015,Ratio,Percent Of Babies,44.75,Breastfed,6 To 8 Week Review
S12000010,2014/2015,Ratio,Percent Of Babies,32.72,Exclusively Breastfed,6 To 8 Week Review
S12000011,2014/2015,Ratio,Percent Of Babies,61.47,Breastfed,First Visit
S12000011,2014/2015,Ratio,Percent Of Babies,43.54,Exclusively Breastfed,First Visit
S12000011,2014/2015,Ratio,Percent Of Babies,50.6,Breastfed,6 To 8 Week Review
S12000011,2014/2015,Ratio,Percent Of Babies,36.57,Exclusively Breastfed,6 To 8 Week Review
S12000013,2014/2015,Ratio,Percent Of Babies,49.74,Breastfed,First Visit
S12000013,2014/2015,Ratio,Percent Of Babies,40.74,Exclusively Breastfed,First Visit
S12000013,2014/2015,Ratio,Percent Of Babies,38.28,Breastfed,6 To 8 Week Review
S12000013,2014/2015,Ratio,Percent Of Babies,27.27,Exclusively Breastfed,6 To 8 Week Review
S12000014,2014/2015,Ratio,Percent Of Babies,37.36,Breastfed,First Visit
S12000014,2014/2015,Ratio,Percent Of Babies,26.8,Exclusively Breastfed,First Visit
S12000014,2014/2015,Ratio,Percent Of Babies,27.63,Breastfed,6 To 8 Week Review
S12000014,2014/2015,Ratio,Percent Of Babies,19.54,Exclusively Breastfed,6 To 8 Week Review
S12000017,2014/2015,Ratio,Percent Of Babies,50.85,Breastfed,First Visit
S12000017,2014/2015,Ratio,Percent Of Babies,40.06,Exclusively Breastfed,First Visit
S12000017,2014/2015,Ratio,Percent Of Babies,40.18,Breastfed,6 To 8 Week Review
S12000017,2014/2015,Ratio,Percent Of Babies,30.55,Exclusively Breastfed,6 To 8 Week Review
S12000018,2014/2015,Ratio,Percent Of Babies,28.71,Breastfed,First Visit
S12000018,2014/2015,Ratio,Percent Of Babies,21.29,Exclusively Breastfed,First Visit
S12000018,2014/2015,Ratio,Percent Of Babies,20.2,Breastfed,6 To 8 Week Review
S12000018,2014/2015,Ratio,Percent Of Babies,14.59,Exclusively Breastfed,6 To 8 Week Review
S12000019,2014/2015,Ratio,Percent Of Babies,49.15,Breastfed,First Visit
S12000019,2014/2015,Ratio,Percent Of Babies,34.15,Exclusively Breastfed,First Visit
S12000019,2014/2015,Ratio,Percent Of Babies,39.61,Breastfed,6 To 8 Week Review
S12000019,2014/2015,Ratio,Percent Of Babies,27.63,Exclusively Breastfed,6 To 8 Week Review
S12000020,2014/2015,Ratio,Percent Of Babies,50.24,Breastfed,First Visit
S12000020,2014/2015,Ratio,Percent Of Babies,40.99,Exclusively Breastfed,First Visit
S12000020,2014/2015,Ratio,Percent Of Babies,39.83,Breastfed,6 To 8 Week Review
S12000020,2014/2015,Ratio,Percent Of Babies,30.84,Exclusively Breastfed,6 To 8 Week Review
S12000021,2014/2015,Ratio,Percent Of Babies,34.92,Breastfed,First Visit
S12000021,2014/2015,Ratio,Percent Of Babies,25.4,Exclusively Breastfed,First Visit
S12000021,2014/2015,Ratio,Percent Of Babies,23.97,Breastfed,6 To 8 Week Review
S12000021,2014/2015,Ratio,Percent Of Babies,17.65,Exclusively Breastfed,6 To 8 Week Review
S12000023,2014/2015,Ratio,Percent Of Babies,64.33,Breastfed,First Visit
S12000023,2014/2015,Ratio,Percent Of Babies,54.97,Exclusively Breastfed,First Visit
S12000023,2014/2015,Ratio,Percent Of Babies,55.49,Breastfed,6 To 8 Week Review
S12000023,2014/2015,Ratio,Percent Of Babies,48.17,Exclusively Breastfed,6 To 8 Week Review
S12000026,2014/2015,Ratio,Percent Of Babies,53.31,Breastfed,First Visit
S12000026,2014/2015,Ratio,Percent Of Babies,43.06,Exclusively Breastfed,First Visit
S12000026,2014/2015,Ratio,Percent Of Babies,45.7,Breastfed,6 To 8 Week Review
S12000026,2014/2015,Ratio,Percent Of Babies,34.82,Exclusively Breastfed,6 To 8 Week Review
S12000027,2014/2015,Ratio,Percent Of Babies,68.87,Breastfed,First Visit
S12000027,2014/2015,Ratio,Percent Of Babies,57.98,Exclusively Breastfed,First Visit
S12000027,2014/2015,Ratio,Percent Of Babies,57.03,Breastfed,6 To 8 Week Review
S12000027,2014/2015,Ratio,Percent Of Babies,48.05,Exclusively Breastfed,6 To 8 Week Review
S12000028,2014/2015,Ratio,Percent Of Babies,38.77,Breastfed,First Visit
S12000028,2014/2015,Ratio,Percent Of Babies,30.22,Exclusively Breastfed,First Visit
S12000028,2014/2015,Ratio,Percent Of Babies,29.73,Breastfed,6 To 8 Week Review
S12000028,2014/2015,Ratio,Percent Of Babies,22.53,Exclusively Breastfed,6 To 8 Week Review
S12000029,2014/2015,Ratio,Percent Of Babies,34.96,Breastfed,First Visit
S12000029,2014/2015,Ratio,Percent Of Babies,26.26,Exclusively Breastfed,First Visit
S12000029,2014/2015,Ratio,Percent Of Babies,26.18,Breastfed,6 To 8 Week Review
S12000029,2014/2015,Ratio,Percent Of Babies,18.82,Exclusively Breastfed,6 To 8 Week Review
S12000030,2014/2015,Ratio,Percent Of Babies,52.56,Breastfed,First Visit
S12000030,2014/2015,Ratio,Percent Of Babies,38.75,Exclusively Breastfed,First Visit
S12000030,2014/2015,Ratio,Percent Of Babies,42.99,Breastfed,6 To 8 Week Review
S12000030,2014/2015,Ratio,Percent Of Babies,34.47,Exclusively Breastfed,6 To 8 Week Review
S12000033,2014/2015,Ratio,Percent Of Babies,62.83,Breastfed,First Visit
S12000033,2014/2015,Ratio,Percent Of Babies,44.82,Exclusively Breastfed,First Visit
S12000033,2014/2015,Ratio,Percent Of Babies,51.33,Breastfed,6 To 8 Week Review
S12000033,2014/2015,Ratio,Percent Of Babies,35.99,Exclusively Breastfed,6 To 8 Week Review
S12000034,2014/2015,Ratio,Percent Of Babies,59.1,Breastfed,First Visit
S12000034,2014/2015,Ratio,Percent Of Babies,44.56,Exclusively Breastfed,First Visit
S12000034,2014/2015,Ratio,Percent Of Babies,45.66,Breastfed,6 To 8 Week Review
S12000034,2014/2015,Ratio,Percent Of Babies,34.45,Exclusively Breastfed,6 To 8 Week Review
S12000035,2014/2015,Ratio,Percent Of Babies,46.25,Breastfed,First Visit
S12000035,2014/2015,Ratio,Percent Of Babies,34.73,Exclusively Breastfed,First Visit
S12000035,2014/2015,Ratio,Percent Of Babies,39.27,Breastfed,6 To 8 Week Review
S12000035,2014/2015,Ratio,Percent Of Babies,29.76,Exclusively Breastfed,6 To 8 Week Review
S12000036,2014/2015,Ratio,Percent Of Babies,74.58,Breastfed,First Visit
S12000036,2014/2015,Ratio,Percent Of Babies,51.8,Exclusively Breastfed,First Visit
S12000036,2014/2015,Ratio,Percent Of Babies,62.08,Breastfed,6 To 8 Week Review
S12000036,2014/2015,Ratio,Percent Of Babies,43.21,Exclusively Breastfed,6 To 8 Week Review
S12000038,2014/2015,Ratio,Percent Of Babies,39.58,Breastfed,First Visit
S12000038,2014/2015,Ratio,Percent Of Babies,26.42,Exclusively Breastfed,First Visit
S12000038,2014/2015,Ratio,Percent Of Babies,30.37,Breastfed,6 To 8 Week Review
S12000038,2014/2015,Ratio,Percent Of Babies,20.9,Exclusively Breastfed,6 To 8 Week Review
S12000039,2014/2015,Ratio,Percent Of Babies,30.38,Breastfed,First Visit
S12000039,2014/2015,Ratio,Percent Of Babies,21.08,Exclusively Breastfed,First Visit
S12000039,2014/2015,Ratio,Percent Of Babies,21.12,Breastfed,6 To 8 Week Review
S12000039,2014/2015,Ratio,Percent Of Babies,14.35,Exclusively Breastfed,6 To 8 Week Review
S12000040,2014/2015,Ratio,Percent Of Babies,46.49,Breastfed,First Visit
S12000040,2014/2015,Ratio,Percent Of Babies,34.67,Exclusively Breastfed,First Visit
S12000040,2014/2015,Ratio,Percent Of Babies,32.94,Breastfed,6 To 8 Week Review
S12000040,2014/2015,Ratio,Percent Of Babies,23.79,Exclusively Breastfed,6 To 8 Week Review
S12000041,2014/2015,Ratio,Percent Of Babies,46.16,Breastfed,First Visit
S12000041,2014/2015,Ratio,Percent Of Babies,36.25,Exclusively Breastfed,First Visit
S12000041,2014/2015,Ratio,Percent Of Babies,32.43,Breastfed,6 To 8 Week Review
S12000041,2014/2015,Ratio,Percent Of Babies,24.55,Exclusively Breastfed,6 To 8 Week Review
S12000042,2014/2015,Ratio,Percent Of Babies,44.11,Breastfed,First Visit
S12000042,2014/2015,Ratio,Percent Of Babies,33.02,Exclusively Breastfed,First Visit
S12000042,2014/2015,Ratio,Percent Of Babies,33.33,Breastfed,6 To 8 Week Review
S12000042,2014/2015,Ratio,Percent Of Babies,22.98,Exclusively Breastfed,6 To 8 Week Review
S12000045,2014/2015,Ratio,Percent Of Babies,58.22,Breastfed,First Visit
S12000045,2014/2015,Ratio,Percent Of Babies,41.89,Exclusively Breastfed,First Visit
S12000045,2014/2015,Ratio,Percent Of Babies,46.2,Breastfed,6 To 8 Week Review
S12000045,2014/2015,Ratio,Percent Of Babies,34.29,Exclusively Breastfed,6 To 8 Week Review
S12000047,2014/2015,Ratio,Percent Of Babies,44.08,Breastfed,First Visit
S12000047,2014/2015,Ratio,Percent Of Babies,33.92,Exclusively Breastfed,First Visit
S12000047,2014/2015,Ratio,Percent Of Babies,33.33,Breastfed,6 To 8 Week Review
S12000047,2014/2015,Ratio,Percent Of Babies,23.89,Exclusively Breastfed,6 To 8 Week Review
S12000048,2014/2015,Ratio,Percent Of Babies,55.56,Breastfed,First Visit
S12000048,2014/2015,Ratio,Percent Of Babies,43.55,Exclusively Breastfed,First Visit
S12000048,2014/2015,Ratio,Percent Of Babies,43.23,Breastfed,6 To 8 Week Review
S12000048,2014/2015,Ratio,Percent Of Babies,33.13,Exclusively Breastfed,6 To 8 Week Review
S12000005,2015/2016,Ratio,Percent Of Babies,31.53,Breastfed,First Visit
S12000005,2015/2016,Ratio,Percent Of Babies,25.37,Exclusively Breastfed,First Visit
S12000005,2015/2016,Ratio,Percent Of Babies,23.15,Breastfed,6 To 8 Week Review
S12000005,2015/2016,Ratio,Percent Of Babies,17.96,Exclusively Breastfed,6 To 8 Week Review
S12000006,2015/2016,Ratio,Percent Of Babies,38.93,Breastfed,First Visit
S12000006,2015/2016,Ratio,Percent Of Babies,29.36,Exclusively Breastfed,First Visit
S12000006,2015/2016,Ratio,Percent Of Babies,31.83,Breastfed,6 To 8 Week Review
S12000006,2015/2016,Ratio,Percent Of Babies,23.11,Exclusively Breastfed,6 To 8 Week Review
S12000008,2015/2016,Ratio,Percent Of Babies,31.29,Breastfed,First Visit
S12000008,2015/2016,Ratio,Percent Of Babies,21.97,Exclusively Breastfed,First Visit
S12000008,2015/2016,Ratio,Percent Of Babies,21.32,Breastfed,6 To 8 Week Review
S12000008,2015/2016,Ratio,Percent Of Babies,15.15,Exclusively Breastfed,6 To 8 Week Review
S12000010,2015/2016,Ratio,Percent Of Babies,56.69,Breastfed,First Visit
S12000010,2015/2016,Ratio,Percent Of Babies,43.4,Exclusively Breastfed,First Visit
S12000010,2015/2016,Ratio,Percent Of Babies,46.62,Breastfed,6 To 8 Week Review
S12000010,2015/2016,Ratio,Percent Of Babies,35.45,Exclusively Breastfed,6 To 8 Week Review
S12000011,2015/2016,Ratio,Percent Of Babies,64.3,Breastfed,First Visit
S12000011,2015/2016,Ratio,Percent Of Babies,47.87,Exclusively Breastfed,First Visit
S12000011,2015/2016,Ratio,Percent Of Babies,52.23,Breastfed,6 To 8 Week Review
S12000011,2015/2016,Ratio,Percent Of Babies,41.56,Exclusively Breastfed,6 To 8 Week Review
S12000013,2015/2016,Ratio,Percent Of Babies,44.8,Breastfed,First Visit
S12000013,2015/2016,Ratio,Percent Of Babies,38.01,Exclusively Breastfed,First Visit
S12000013,2015/2016,Ratio,Percent Of Babies,40,Breastfed,6 To 8 Week Review
S12000013,2015/2016,Ratio,Percent Of Babies,30.7,Exclusively Breastfed,6 To 8 Week Review
S12000014,2015/2016,Ratio,Percent Of Babies,39.21,Breastfed,First Visit
S12000014,2015/2016,Ratio,Percent Of Babies,28.2,Exclusively Breastfed,First Visit
S12000014,2015/2016,Ratio,Percent Of Babies,29.01,Breastfed,6 To 8 Week Review
S12000014,2015/2016,Ratio,Percent Of Babies,19.86,Exclusively Breastfed,6 To 8 Week Review
S12000017,2015/2016,Ratio,Percent Of Babies,53.1,Breastfed,First Visit
S12000017,2015/2016,Ratio,Percent Of Babies,40.71,Exclusively Breastfed,First Visit
S12000017,2015/2016,Ratio,Percent Of Babies,43.88,Breastfed,6 To 8 Week Review
S12000017,2015/2016,Ratio,Percent Of Babies,32.76,Exclusively Breastfed,6 To 8 Week Review
S12000018,2015/2016,Ratio,Percent Of Babies,30.32,Breastfed,First Visit
S12000018,2015/2016,Ratio,Percent Of Babies,19.53,Exclusively Breastfed,First Visit
S12000018,2015/2016,Ratio,Percent Of Babies,20.83,Breastfed,6 To 8 Week Review
S12000018,2015/2016,Ratio,Percent Of Babies,14.03,Exclusively Breastfed,6 To 8 Week Review
S12000019,2015/2016,Ratio,Percent Of Babies,52.01,Breastfed,First Visit
S12000019,2015/2016,Ratio,Percent Of Babies,35.35,Exclusively Breastfed,First Visit
S12000019,2015/2016,Ratio,Percent Of Babies,37.92,Breastfed,6 To 8 Week Review
S12000019,2015/2016,Ratio,Percent Of Babies,26.65,Exclusively Breastfed,6 To 8 Week Review
